person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
35,1,1,0.013451709676082889,17,2,0.5072463768115942,4,11.01,0.17,9.0,630,1,0
30,1,4,0.015008412619011936,7,0,0.21739130434782605,3,6.99,0.07,8.0,690,0,0
28,0,1,0.008003875004414157,5,3,0.3333333333333333,2,15.31,0.18,6.0,639,0,1
29,1,1,0.0032071111447251315,9,2,0.2753623188405797,5,13.49,0.32,6.0,575,1,0
27,0,4,0.006669061665567878,4,0,0.07246376811594203,0,6.99,0.05,5.0,669,1,0
27,0,2,0.00565915810412851,5,3,0.2753623188405797,5,11.01,0.21,10.0,666,0,0
33,0,1,0.011635857471242636,9,3,0.5652173913043479,3,17.58,0.22,8.0,655,0,1
27,0,4,0.009656924749115987,6,0,0.5652173913043479,0,6.54,0.26,5.0,741,0,0
28,1,3,0.007365594821241231,6,0,0.24637681159420288,3,11.01,0.15,10.0,670,0,0
33,1,0,0.0013826391682977034,12,3,0.1246376811594203,3,6.76,0.27,7.0,537,0,1
35,0,1,0.019046219493307582,13,3,0.3333333333333333,5,10.99,0.08,5.0,661,1,0
33,0,0,0.004078125160751789,9,3,0.17391304347826086,0,8.49,0.17,10.0,697,1,0
28,0,1,0.007353221278156415,4,3,0.4550724637681159,2,13.99,0.27,6.0,581,0,1
27,1,1,0.013094684298085048,5,0,0.18840579710144925,0,7.29,0.07,10.0,600,0,0
28,1,4,0.007370043735608806,4,3,0.07246376811594203,1,10.37,0.05,9.0,635,1,0
28,0,0,0.012031115707086816,8,3,0.3333333333333333,4,10.62,0.13,6.0,627,1,0
27,1,1,0.009092607767303983,2,3,0.2753623188405797,5,10.62,0.14,10.0,662,1,0
28,0,1,0.004685262943351696,8,3,0.13043478260869565,4,7.9,0.12,5.0,635,0,1
35,1,0,0.01235296685586602,14,2,0.42028985507246375,5,15.99,0.15,5.0,677,1,0
28,1,1,0.034992657901007765,9,0,0.5942028985507246,2,11.99,0.08,6.0,678,1,0
27,1,3,0.019041492521792033,4,0,0.4492753623188405,5,12.21,0.11,5.0,547,1,0
34,0,1,0.02155207051084381,11,0,0.21739130434782605,5,9.32,0.05,5.0,678,0,0
28,1,4,0.019029953150151137,5,0,0.40289855072463765,3,10.74,0.1,7.0,686,1,0
27,0,4,0.02020557877178265,5,0,0.5942028985507246,5,10.99,0.14,5.0,658,1,0
27,0,1,0.014365683521471434,4,0,0.5072463768115942,1,11.48,0.16,8.0,643,0,0
31,0,1,0.00851438792809331,8,3,0.24637681159420288,3,15.33,0.13,6.0,659,0,1
28,0,0,0.019907640537729157,9,0,0.13043478260869565,4,11.99,0.03,5.0,705,0,1
29,1,0,0.005077601579142155,6,0,0.3913043478260869,4,14.27,0.31,10.0,680,1,0
30,0,1,0.01407205517321153,5,0,0.5072463768115942,4,8.49,0.16,7.0,565,1,0
29,1,3,0.005717272048054949,7,2,0.13043478260869565,3,5.42,0.1,5.0,629,1,0
29,0,1,0.007360172706855749,5,0,0.0891304347826087,2,11.49,0.06,6.0,676,1,0
27,1,1,0.016429979788025913,5,3,0.42028985507246375,1,16.77,0.12,6.0,650,1,0
33,1,0,0.015376560282928711,9,3,0.5652173913043479,2,6.91,0.17,7.0,686,0,0
29,0,0,0.005239569867836658,2,0,0.07246376811594203,4,16.82,0.07,7.0,530,1,0
28,1,0,0.01986760030842099,7,0,0.21739130434782605,3,11.14,0.05,6.0,520,1,0
29,0,1,0.02272741807532735,6,2,0.6884057971014493,4,11.48,0.14,8.0,625,1,0
27,0,1,0.01982213796472734,3,0,0.21739130434782605,0,6.76,0.05,6.0,642,1,0
34,0,1,0.005471886614968428,14,0,0.05507246376811595,0,8.9,0.05,6.0,649,1,0
28,1,1,0.009876450867440982,8,0,0.2753623188405797,2,7.49,0.13,7.0,685,0,0
34,1,2,0.008210610493932376,14,0,0.18840579710144925,1,13.49,0.1,7.0,743,0,0
34,1,3,0.01074079151191628,11,3,0.15942028985507245,0,11.89,0.07,7.0,625,1,0
27,0,3,0.011014260716948112,9,0,0.15942028985507245,1,5.42,0.07,6.0,652,0,0
27,1,3,0.022540285614741255,4,0,0.17246376811594202,5,5.99,0.04,6.0,661,0,0
28,0,0,0.00850771455654195,6,0,0.34202898550724636,3,7.88,0.18,8.0,587,1,0
34,0,1,0.006002280624727678,12,3,0.5311594202898551,3,7.9,0.37,9.0,631,0,1
31,1,0,0.011513929411856302,10,0,0.38550724637681155,0,11.01,0.15,9.0,584,1,0
30,0,1,0.015700774917465687,5,3,0.014492753623188404,4,11.71,0.01,6.0,655,0,0
29,1,0,0.008613793358493799,7,3,0.15942028985507245,1,9.91,0.09,5.0,679,1,0
28,0,1,0.011008143459692699,6,0,0.4492753623188405,5,15.95,0.18,5.0,671,1,0
31,0,1,0.005675702504432926,9,3,0.05507246376811595,1,11.01,0.05,10.0,643,1,0
33,0,1,0.0030119150268478083,11,3,0.043478260869565216,0,14.35,0.07,8.0,741,0,0
32,0,0,0.0025474205611582526,8,3,0.2753623188405797,5,11.01,0.38,10.0,658,0,1
27,1,0,0.017448086035330497,6,0,0.08985507246376812,2,6.03,0.03,5.0,691,0,0
30,0,0,0.003116047428763844,7,3,0.13043478260869565,3,6.91,0.16,7.0,627,0,0
28,0,0,0.003973575673113793,10,0,0.28985507246376807,5,8.94,0.29,8.0,572,1,0
30,1,1,0.007668399055384257,5,0,0.0782608695652174,4,6.99,0.05,5.0,686,0,0
29,0,0,0.019062346807890037,2,0,0.16666666666666666,0,12.53,0.04,9.0,507,1,0
32,1,0,0.017549993980062746,9,0,0.2869565217391304,2,9.91,0.08,7.0,597,0,0
27,0,0,0.006986046814257548,5,2,0.20289855072463767,5,13.47,0.13,6.0,687,0,0
30,1,0,0.014068162373139903,8,3,0.5072463768115942,0,8.94,0.16,7.0,585,1,0
31,0,3,0.012921315666323638,8,0,0.2753623188405797,3,11.01,0.1,5.0,662,0,1
31,1,3,0.011914053647790017,10,3,0.2753623188405797,1,16.49,0.11,7.0,548,1,0
33,1,0,0.01520235747972338,10,3,0.18840579710144925,1,12.98,0.06,8.0,689,0,0
27,1,0,0.008536076385635236,8,3,0.21739130434782605,1,16.29,0.12,5.0,644,0,0
30,1,1,0.005728255305399898,5,3,0.05797101449275363,5,5.79,0.05,8.0,689,0,0
31,1,1,0.003867079785439983,8,3,0.422463768115942,2,11.01,0.42,7.0,517,0,1
35,1,0,0.016762119051280132,13,0,0.22681159420289854,5,6.99,0.06,10.0,610,1,0
27,1,4,0.01027852150341051,6,3,0.06666666666666667,4,13.04,0.03,7.0,562,0,0
31,0,3,0.01596326086515257,10,3,0.20289855072463767,5,13.22,0.06,9.0,619,1,0
34,0,1,0.035746887914885596,14,0,0.3123188405797101,0,12.99,0.04,8.0,651,0,0
30,0,0,0.003223655545029548,5,0,0.18840579710144925,0,10.99,0.22,10.0,676,1,0
30,1,0,0.014867020559267466,6,0,0.10144927536231883,4,5.99,0.03,7.0,570,1,0
34,0,1,0.012387167885066747,13,3,0.13043478260869565,1,6.17,0.05,8.0,671,0,0
27,0,4,0.005133769123032781,3,3,0.24637681159420288,1,7.49,0.2,6.0,656,0,0
33,1,3,0.004997799177673791,10,0,0.13043478260869565,5,8.49,0.11,9.0,662,1,0
30,1,3,0.009891744010579519,8,0,0.5652173913043479,2,16.77,0.25,5.0,564,1,0
33,0,3,0.006472475261950689,13,0,0.21739130434782605,1,16.49,0.15,7.0,692,0,1
27,1,1,0.020655336208629613,4,0,0.2753623188405797,4,6.54,0.06,7.0,729,1,0
34,0,4,0.007948819689115426,12,3,0.0782608695652174,3,6.76,0.05,10.0,650,1,0
27,1,1,0.012030837649938843,3,0,0.13405797101449274,5,8.59,0.05,8.0,600,1,0
33,1,0,0.012703040805164524,11,0,0.15942028985507245,5,7.51,0.06,6.0,694,0,0
28,1,0,0.006223475085940513,7,3,0.07246376811594203,1,7.49,0.06,7.0,609,1,0
28,1,1,0.0042054753345236034,7,3,0.08985507246376812,3,14.11,0.09,8.0,639,0,1
32,0,3,0.013895349855674439,7,3,0.3333333333333333,3,8.94,0.11,6.0,614,0,0
31,1,4,0.012892675780082378,9,0,0.5072463768115942,5,19.74,0.18,8.0,644,0,1
29,1,0,0.009292530856696854,5,3,0.42028985507246375,4,6.91,0.2,9.0,593,1,0
32,0,3,0.004073815274958202,8,3,0.3173913043478261,1,9.99,0.31,6.0,604,0,1
31,1,0,0.003384094519410197,7,0,0.17391304347826086,4,9.99,0.2,9.0,666,1,0
30,0,0,0.007682301912782928,9,0,0.41086956521739126,2,9.63,0.23,7.0,660,1,0
36,1,2,0.1992254440086053,15,2,0.2753623188405797,3,6.54,0.01,11.0,682,1,0
40,0,1,0.1992161290941482,19,0,0.2753623188405797,3,11.01,0.01,16.0,637,1,0
50,1,3,0.149189060230793,28,0,0.855072463768116,0,12.69,0.03,15.0,643,0,0
36,0,3,0.1492129731455187,14,0,0.15942028985507245,4,11.01,0.01,12.0,600,1,0
36,1,1,0.010572984023114336,13,3,0.9999999999999999,5,11.01,0.42,15.0,700,0,1
45,1,4,0.012362976913193062,25,3,0.9999999999999999,3,11.01,0.36,13.0,566,0,1
37,1,1,0.012396621828097842,14,3,0.9999999999999999,2,11.99,0.36,17.0,637,0,1
39,0,3,0.117156459698536,18,0,0.7101449275362319,0,12.18,0.03,12.0,668,0,0
44,1,3,0.09664223749250289,24,0,0.5652173913043479,3,11.01,0.03,16.0,563,0,1
36,0,0,0.11579856761640793,14,0,0.7101449275362319,3,12.53,0.03,13.0,629,1,0
40,1,1,0.08923173644186395,16,0,0.9999999999999999,3,15.99,0.05,11.0,614,0,1
37,0,0,0.013216612357471383,11,3,0.9999999999999999,2,8.9,0.34,17.0,656,0,1
43,0,4,0.08241780700220193,22,0,0.7101449275362319,5,12.61,0.04,14.0,685,0,0
39,1,4,0.06638072196426242,16,0,0.9999999999999999,3,11.01,0.07,11.0,668,0,1
41,1,0,0.07913895711329967,17,0,0.4492753623188405,0,7.9,0.03,17.0,660,0,0
40,0,3,0.021194489018550026,13,3,0.9999999999999999,1,14.54,0.22,17.0,630,0,1
36,1,4,0.06712452483509125,15,0,0.9999999999999999,2,7.9,0.07,13.0,654,1,0
37,1,1,0.06709810940603378,16,3,0.15942028985507245,1,12.61,0.01,13.0,699,1,0
43,0,4,0.06574021732390571,20,0,0.7971014492753623,5,9.91,0.06,11.0,619,0,0
43,1,1,0.05745494848574249,19,0,0.5072463768115942,3,11.49,0.04,16.0,702,1,0
46,1,1,0.05507074747044462,25,2,0.24637681159420288,5,11.49,0.02,13.0,679,0,0
44,1,0,0.010295900075158848,20,3,0.9246376811594202,2,11.01,0.39,13.0,638,0,1
43,0,3,0.011329577522749941,19,3,0.8724637681159421,0,18.79,0.34,17.0,648,0,1
38,0,3,0.0500679432641073,16,0,0.42028985507246375,5,10.62,0.04,17.0,693,0,0
47,0,3,0.049901108975323266,24,0,0.2753623188405797,2,13.43,0.03,12.0,665,1,0
46,0,3,0.04991918268994154,25,0,0.5652173913043479,5,17.93,0.05,13.0,564,1,0
42,0,3,0.04907138644577066,23,0,0.2753623188405797,4,17.27,0.03,14.0,710,1,0
37,0,3,0.008259965637697654,13,3,0.855072463768116,0,9.91,0.45,15.0,637,0,1
47,1,1,0.0010552268765590316,23,2,0.042028985507246375,3,12.69,0.13,12.0,645,0,1
37,0,1,0.04908028427450581,16,0,0.7101449275362319,1,11.49,0.07,14.0,650,0,0
36,0,0,0.014018807229374626,12,3,0.855072463768116,4,15.99,0.28,11.0,610,0,1
38,1,3,0.0010695468196796614,16,2,0.1246376811594203,0,7.29,0.31,12.0,587,0,1
36,0,0,0.04571356832684395,12,3,0.13043478260869565,0,14.26,0.01,16.0,652,1,0
37,0,3,0.03570392808552371,11,3,0.855072463768116,1,9.91,0.11,17.0,583,1,0
41,0,4,0.043737972290492984,18,0,0.6811594202898551,4,10.37,0.07,11.0,683,1,0
43,1,3,0.043571416058856914,20,0,0.5942028985507246,0,12.69,0.07,13.0,645,1,0
37,0,0,0.04241428123756564,13,0,0.5652173913043479,5,14.96,0.06,12.0,673,1,0
36,0,0,0.040717298463484014,12,0,0.8956521739130435,4,14.27,0.1,16.0,561,1,0
40,1,0,0.008449044498319562,16,3,0.7971014492753623,2,18.62,0.41,14.0,635,0,1
44,1,3,0.0010022569898701001,20,2,0.043478260869565216,2,9.88,0.13,11.0,553,0,1
41,0,2,0.04075664354992225,21,0,0.13043478260869565,1,9.99,0.02,12.0,721,0,0
36,0,0,0.040760119264271914,15,3,0.5652173913043479,0,7.88,0.07,17.0,690,0,0
41,0,3,0.04075775577851414,23,0,0.1072463768115942,0,13.11,0.01,14.0,690,0,0
36,1,3,0.040725084063627265,13,0,0.10144927536231883,5,7.14,0.01,12.0,679,0,0
48,1,0,0.037085037939507556,19,0,0.7101449275362319,2,15.31,0.09,13.0,673,0,1
45,1,1,0.013233434814923773,23,3,0.7391304347826088,4,14.27,0.25,15.0,590,0,1
40,0,3,0.037890152411464526,18,0,0.42028985507246375,3,11.83,0.05,15.0,667,1,0
43,1,3,0.03737908337348943,21,0,0.7101449275362319,2,15.58,0.09,15.0,640,1,0
42,1,1,0.006904715098475329,23,3,0.7101449275362319,3,12.18,0.43,15.0,610,0,1
45,1,3,0.03662679975964741,22,3,0.6289855072463768,4,12.69,0.08,12.0,512,1,0
41,0,3,0.03650904255748067,16,0,0.9999999999999999,2,15.62,0.13,14.0,548,1,0
45,0,4,0.036592320673298706,25,0,0.2753623188405797,4,11.01,0.04,11.0,632,1,0
40,1,3,0.028528107267774317,19,3,0.7101449275362319,3,10.99,0.12,17.0,674,0,1
44,1,3,0.034041980512086734,23,0,0.7101449275362319,5,10.37,0.1,14.0,685,1,0
40,1,4,0.03406255674103676,15,0,0.5652173913043479,1,6.17,0.08,17.0,655,1,0
42,0,1,0.034095784570219584,21,0,0.4492753623188405,5,13.47,0.06,11.0,642,1,0
45,1,0,0.03405212959798776,22,0,0.3333333333333333,0,9.63,0.05,12.0,542,1,0
41,1,3,0.007196118989551447,20,3,0.7101449275362319,2,17.04,0.42,13.0,606,0,1
38,0,0,0.03273121911654015,14,0,0.42028985507246375,5,12.04,0.06,13.0,561,1,0
40,1,0,0.03262819894321601,18,3,0.34637681159420286,1,12.23,0.05,15.0,692,0,0
45,0,4,0.008999041537010937,22,3,0.7101449275362319,0,9.99,0.34,16.0,696,0,1
37,0,1,0.03236710328126899,13,0,0.13043478260869565,4,11.01,0.02,12.0,691,0,0
38,0,3,0.03237919876720583,15,0,0.7101449275362319,4,7.9,0.1,13.0,640,1,0
50,0,0,0.0323764181957261,31,3,0.18840579710144925,4,10.99,0.03,15.0,676,0,0
37,1,0,0.03238642825305314,15,0,0.15942028985507245,0,5.42,0.02,14.0,627,0,0
39,0,0,0.032414929110720414,19,0,0.1246376811594203,4,7.49,0.02,13.0,689,0,0
36,0,0,0.032414512024998454,15,0,0.3913043478260869,3,7.49,0.06,15.0,618,1,0
37,1,3,0.03239393579604842,15,0,0.7101449275362319,1,15.57,0.1,14.0,579,0,0
36,0,1,0.03236585202410311,16,2,0.7101449275362319,2,15.2,0.1,13.0,707,1,0
41,1,3,0.03246358911161576,20,0,0.014492753623188404,5,10.38,0.0,13.0,611,0,0
37,1,3,0.03240742156772513,14,0,0.7101449275362319,2,10.75,0.1,11.0,659,0,0
39,0,3,0.0323962992818062,18,0,0.5072463768115942,1,10.99,0.07,13.0,590,1,0
41,1,3,0.010121419214805543,18,3,0.7101449275362319,1,17.56,0.31,15.0,725,0,1
38,0,3,0.03236946676702676,17,0,0.5652173913043479,4,11.48,0.08,15.0,653,0,0
47,1,0,0.008326004210341336,26,3,0.7101449275362319,3,11.01,0.37,13.0,658,0,1
44,1,3,0.0110488788318708,20,3,0.7101449275362319,2,19.41,0.29,17.0,605,0,1
38,0,3,0.03107260822887885,16,0,0.14782608695652172,2,7.9,0.02,14.0,661,1,0
37,1,3,0.031131556344249207,14,0,0.727536231884058,0,5.99,0.11,17.0,620,1,0
46,0,0,0.03102547754229736,21,0,0.7101449275362319,5,14.79,0.11,14.0,665,1,0
36,0,2,0.03102214085652168,13,1,0.5652173913043479,5,11.48,0.09,17.0,688,0,0
36,1,0,0.010574652366002175,11,3,0.7101449275362319,2,14.59,0.3,12.0,590,0,1
44,0,0,0.030800668338160867,26,0,0.21739130434782605,4,13.16,0.03,15.0,648,0,0
36,1,3,0.001416979226072418,14,2,0.18840579710144925,0,5.42,0.38,16.0,694,0,1
36,0,1,0.02809239171690001,11,3,0.5652173913043479,5,17.04,0.1,16.0,685,0,1
37,1,3,0.030007788380714735,18,2,0.07246376811594203,5,6.39,0.01,17.0,675,1,0
46,0,3,0.029963577294186965,24,0,0.5652173913043479,5,11.36,0.09,15.0,708,1,0
43,0,0,0.02902555150549872,19,0,0.15942028985507245,2,14.27,0.03,17.0,663,1,0
42,1,2,0.0014037715115436816,19,2,0.08695652173913043,3,11.01,0.19,11.0,569,0,1
36,1,1,0.013079252126372527,13,3,0.7101449275362319,1,12.87,0.24,11.0,617,1,0
36,1,1,0.013233851900645733,14,3,0.7101449275362319,1,11.86,0.24,11.0,729,0,0
36,0,3,0.029033198077067987,12,3,0.6811594202898551,1,9.99,0.11,15.0,565,1,0
45,0,0,0.029060447677569382,24,0,0.2753623188405797,3,5.99,0.05,11.0,708,0,0
49,1,0,0.02284489722034611,24,0,0.6811594202898551,3,11.01,0.14,14.0,591,0,1
39,0,0,0.012058504336162195,16,3,0.7101449275362319,2,16.02,0.26,17.0,660,0,1
45,1,3,0.012893092865804338,22,3,0.7101449275362319,1,12.87,0.25,14.0,689,0,1
36,1,0,0.028241986462509694,13,0,0.32753623188405795,3,7.51,0.06,11.0,596,1,0
38,1,0,0.028196524118816044,14,0,0.5942028985507246,1,9.99,0.1,14.0,590,0,0
37,1,3,0.01525032233774879,19,3,0.7101449275362319,2,19.41,0.21,11.0,698,1,0
37,1,3,0.013700987909241036,16,3,0.7101449275362319,4,19.66,0.23,12.0,626,0,1
36,1,1,0.0015097112849215449,15,2,0.13043478260869565,4,13.92,0.27,15.0,673,0,1
37,1,0,0.001554756542893235,16,2,0.13043478260869565,5,7.74,0.26,13.0,686,0,1
47,0,3,0.014022978086594227,26,3,0.7101449275362319,5,15.65,0.23,17.0,630,0,1
37,1,4,0.028228778747980958,12,3,0.42028985507246375,2,9.76,0.07,17.0,708,0,0
37,1,0,0.028243098691101587,15,0,0.17391304347826086,3,13.35,0.03,17.0,699,1,0
37,0,4,0.014717981927953724,16,3,0.7101449275362319,2,13.11,0.22,16.0,741,0,1
44,0,3,0.027709924109862605,24,0,0.7101449275362319,5,9.62,0.12,11.0,600,1,0
41,0,3,0.02759049856480803,14,0,0.7101449275362319,2,11.12,0.12,14.0,646,0,0
37,1,0,0.027394607304060774,14,0,0.7101449275362319,2,16.45,0.12,13.0,652,1,0
37,1,4,0.017393725862901697,16,3,0.7101449275362319,1,10.99,0.19,12.0,681,1,0
40,1,3,0.015374752911466885,16,3,0.7101449275362319,0,19.04,0.21,16.0,584,0,1
46,0,4,0.02736666256068945,21,0,0.19420289855072462,2,9.91,0.04,12.0,691,1,0
39,1,0,0.027396136618374627,14,0,0.9130434782608695,3,7.49,0.16,13.0,647,1,0
39,0,3,0.027418242161638514,13,3,0.47826086956521735,0,12.99,0.08,14.0,640,0,0
37,1,0,0.018032840217518546,16,3,0.7101449275362319,5,11.01,0.18,13.0,607,0,0
36,1,1,0.016208090183943143,13,3,0.7101449275362319,5,12.53,0.2,15.0,529,0,1
38,0,3,0.019793637107060065,18,3,0.7101449275362319,1,13.06,0.17,13.0,720,0,0
39,0,3,0.015743317661105614,17,3,0.7101449275362319,3,15.7,0.21,16.0,572,0,1
40,1,0,0.0016310832300119313,17,2,0.10144927536231883,1,15.7,0.2,13.0,671,0,1
36,1,0,0.020194456485863713,10,3,0.7101449275362319,0,14.59,0.16,11.0,617,0,1
36,1,1,0.023207483741303415,14,3,0.7101449275362319,3,11.01,0.14,15.0,572,1,0
47,1,0,0.026524566488052025,26,0,0.5594202898550725,2,15.65,0.1,16.0,665,0,0
40,0,0,0.025413589153324326,19,3,0.7101449275362319,2,16.82,0.13,16.0,567,0,1
38,0,1,0.0017575992323398259,18,2,0.043478260869565216,5,13.23,0.1,11.0,603,0,0
36,1,0,0.07075052907323831,18,3,0.7101449275362319,5,13.8,0.05,16.0,663,0,0
48,0,3,0.0017997248902577952,26,2,0.08115942028985507,2,10.99,0.16,14.0,668,0,1
37,1,0,0.025703185672938618,15,0,0.6811594202898551,4,6.54,0.12,15.0,694,1,0
38,0,0,0.01353582196334484,11,3,0.6884057971014493,2,11.01,0.23,12.0,678,1,0
37,1,3,0.011782532616798602,11,3,0.6884057971014493,0,15.65,0.26,13.0,567,0,1
42,0,3,0.010468156478328366,18,3,0.6884057971014493,3,15.58,0.29,14.0,601,0,1
36,1,0,0.023723974893663995,14,0,0.2753623188405797,0,14.11,0.06,13.0,613,0,1
39,1,1,0.01203264502140067,19,3,0.6884057971014493,3,16.0,0.26,13.0,601,0,1
36,0,0,0.0018667366629193831,11,0,0.07246376811594203,3,5.42,0.14,11.0,634,0,1
40,0,0,0.019897908537550087,15,3,0.6884057971014493,0,11.01,0.16,17.0,653,1,0
50,0,3,0.018724368344528376,25,3,0.6884057971014493,1,13.92,0.17,12.0,630,0,1
36,1,0,0.021533440681929594,9,3,0.6884057971014493,0,12.87,0.15,15.0,575,0,0
40,1,0,0.006555197263472774,18,3,0.6811594202898551,1,10.65,0.44,11.0,621,0,1
38,0,0,0.0018661805486234367,14,0,0.11231884057971013,1,7.51,0.2,17.0,527,0,1
38,1,0,0.0019406998642803061,15,2,0.014492753623188404,2,16.29,0.05,11.0,628,0,0
39,1,0,0.008216032608317858,13,3,0.6811594202898551,0,12.53,0.36,15.0,592,0,1
38,0,1,0.009022398337440701,16,3,0.6811594202898551,4,13.85,0.33,16.0,658,0,1
36,0,0,0.002002706608278373,15,2,0.15579710144927533,2,7.9,0.26,12.0,689,0,1
39,1,3,0.002014385008493256,16,2,0.10072463768115943,0,11.97,0.18,15.0,597,0,1
38,1,4,0.0019522392359212022,17,2,0.06666666666666667,3,11.01,0.13,16.0,677,0,1
39,1,4,0.0020442761519003953,17,2,0.11231884057971013,3,5.42,0.19,17.0,640,0,1
36,1,0,0.011142445062163848,14,3,0.6811594202898551,2,14.09,0.27,12.0,676,0,1
39,1,3,0.010234866531178688,17,3,0.6811594202898551,5,15.31,0.29,11.0,709,0,1
36,1,4,0.012138723823352519,12,3,0.6811594202898551,3,11.12,0.25,12.0,698,0,0
38,1,3,0.012578193145724469,17,3,0.6811594202898551,2,8.49,0.24,13.0,564,1,0
43,0,0,0.015308436281675228,24,3,0.6811594202898551,5,10.99,0.2,11.0,720,0,0
36,1,0,0.015804351205085776,13,3,0.6811594202898551,2,11.99,0.2,11.0,638,1,0
47,0,1,0.0020677719809041473,26,0,0.07246376811594203,4,5.42,0.13,12.0,678,0,1
48,0,0,0.020711364723946253,24,3,0.6811594202898551,1,9.91,0.15,15.0,650,0,0
41,1,2,0.009022120280292728,17,3,0.6753623188405797,2,6.91,0.33,15.0,755,0,1
37,1,3,0.0054628497576592935,12,3,0.6666666666666666,1,11.01,0.5,16.0,509,0,1
39,1,3,0.009685564635357247,15,3,0.6666666666666666,1,14.26,0.3,13.0,669,0,1
37,0,0,0.0020391320946628877,14,2,0.028985507246376812,4,13.47,0.07,13.0,601,1,0
40,0,0,0.012889200065732711,17,3,0.6521739130434783,2,12.36,0.23,11.0,664,0,1
42,1,3,0.010210675559305002,18,3,0.6347826086956522,3,14.11,0.28,11.0,712,0,1
38,0,1,0.012854442922236036,16,3,0.6304347826086957,2,20.0,0.22,12.0,629,0,1
47,1,4,0.00541752644253963,27,3,0.6231884057971014,3,18.78,0.47,17.0,661,0,1
38,1,3,0.008375220325532626,15,3,0.6231884057971014,2,10.75,0.32,15.0,625,0,1
43,0,4,0.011037756545951865,17,3,0.6231884057971014,1,10.62,0.25,11.0,699,0,1
42,1,2,0.012729039148500036,18,3,0.6231884057971014,0,10.99,0.22,12.0,608,1,0
46,1,0,0.014156862603343416,25,3,0.6231884057971014,2,18.79,0.2,16.0,642,0,1
39,0,0,0.018881192575985372,15,3,0.6231884057971014,0,11.49,0.15,12.0,693,0,0
40,1,3,0.02684127357959372,17,3,0.6231884057971014,5,10.99,0.11,13.0,591,0,0
48,1,4,0.002206105412020911,28,2,0.18840579710144925,1,11.01,0.29,12.0,747,0,1
37,0,1,0.00570503753354412,17,3,0.6014492753623188,5,12.99,0.43,16.0,654,0,1
36,1,0,0.006051357711344982,12,3,0.5942028985507246,1,7.49,0.41,11.0,681,0,1
39,0,3,0.008713615874616247,17,3,0.5942028985507246,1,10.83,0.3,16.0,654,0,1
36,0,4,0.008878781820512443,14,3,0.5942028985507246,3,14.11,0.29,16.0,576,0,1
36,0,3,0.012344486112852831,14,3,0.5942028985507246,5,11.36,0.22,12.0,692,0,0
37,0,3,0.014385564607551533,14,3,0.5942028985507246,5,11.63,0.19,15.0,672,0,0
39,0,0,0.01738232551983479,18,3,0.5942028985507246,3,11.11,0.16,16.0,695,0,0
39,1,0,0.0023062059852913333,21,0,0.15942028985507245,3,11.14,0.24,13.0,565,0,1
38,1,4,0.03237892071005786,15,3,0.5942028985507246,2,10.37,0.09,11.0,566,0,0
39,0,0,0.007019274643440368,16,3,0.5797101449275363,3,14.59,0.35,16.0,654,0,1
36,1,0,0.010715766368598674,16,3,0.5768115942028985,5,10.37,0.24,14.0,685,0,0
37,1,1,0.010701724482626017,15,3,0.5768115942028985,3,13.06,0.24,11.0,705,1,0
36,0,1,0.0053534342699317625,11,3,0.5652173913043479,5,12.41,0.43,16.0,669,0,1
37,1,0,0.0023887889582394316,16,2,0.07246376811594203,5,12.69,0.12,17.0,674,1,0
48,0,3,0.00567306096152718,24,3,0.5652173913043479,5,7.49,0.41,12.0,687,0,1
45,1,2,0.005166996952215602,25,3,0.5652173913043479,2,11.71,0.44,15.0,579,0,1
36,1,1,0.006482485319277731,16,3,0.5652173913043479,3,11.36,0.37,14.0,648,0,1
36,1,4,0.007035540986596813,14,3,0.5652173913043479,3,13.61,0.34,14.0,503,0,1
37,1,3,0.00597989702431582,15,3,0.5652173913043479,4,14.25,0.39,17.0,632,0,1
50,0,1,0.006349852059694422,26,3,0.5652173913043479,3,20.0,0.37,11.0,593,0,1
38,0,4,0.007381583107249701,14,3,0.5652173913043479,3,13.85,0.33,14.0,683,0,1
40,1,0,0.00729830499143167,17,3,0.5652173913043479,0,11.01,0.33,17.0,649,0,1
37,0,0,0.006557699777804534,14,3,0.5652173913043479,2,12.53,0.36,14.0,629,0,1
43,0,0,0.0023965745583826867,19,2,0.13043478260869565,1,7.14,0.2,15.0,704,0,0
40,1,1,0.0066789326943209335,20,3,0.5652173913043479,0,14.61,0.36,11.0,704,0,1
36,1,0,0.002381559472392123,13,0,0.09855072463768116,3,5.99,0.16,12.0,601,0,0
39,1,1,0.009441430459436607,13,3,0.5652173913043479,4,12.68,0.26,13.0,697,0,1
38,1,0,0.009768564694027305,14,3,0.5652173913043479,0,11.11,0.26,13.0,693,0,1
39,0,3,0.009854901438473045,18,3,0.5652173913043479,5,10.74,0.25,17.0,627,0,1
37,1,3,0.009870333610185567,12,3,0.5652173913043479,4,10.25,0.25,16.0,627,0,1
37,1,3,0.009889658581969718,14,3,0.5652173913043479,2,16.71,0.25,17.0,635,0,1
36,0,3,0.009912598296677524,15,3,0.5652173913043479,1,15.33,0.25,15.0,653,0,1
38,1,1,0.010161042358391752,14,3,0.5652173913043479,1,14.59,0.25,14.0,707,1,0
